Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	c_0	c_1	c_2	c_3	c_4	c_5	c_6	c_0-c_0	c_0-c_1	c_0-c_2	c_0-c_3	c_0-c_4	c_0-c_5	c_0-c_6	c_1-c_1	c_1-c_2	c_1-c_3	c_1-c_4	c_1-c_5	c_1-c_6	c_2-c_2	c_2-c_3	c_2-c_4	c_2-c_5	c_2-c_6	c_3-c_3	c_3-c_4	c_3-c_5	c_3-c_6	c_4-c_4	c_4-c_5	c_4-c_6	c_5-c_5	c_5-c_6	c_6-c_6	FittedValues	FitError	BETError
RAVWAO	2578.173	0.3663712204789297	2964.026369	16.94	2595.33	46.9638814666	100000.0	4015.994217524485	55.76899678665805	Training	Retained	0.518231781026688	0.41155254546308534	0.37225956525982046	0.37904086835461237	0.3551133962267563	0.3810148437939525	0.2712737517854208	0.2685807585317382	0.21339985319005578	0.23404377741871668	0.2828175794989085	0.3474917750529282	0.6073553073829	0.6316350689878204	0.16955596752696045	0.18595823298507078	0.22470906545156838	0.27606989026251355	0.4825074386535	0.5017960874070687	0.13911750039092172	0.15669887420314269	0.19020429400150476	0.3284265788593986	0.34618021761216566	0.14684674694694952	0.143948500079699	0.24055129311490567	0.25676121633701715	0.14084125129772956	0.2360389233129471	0.20469757222153387	0.15691483585393334	0.1122950226082377	0.080367733008698	2786.212718104236	8.069269133771718	14.96615506407058
RAVXIX	2915.243	0.4124710943205475	3237.155069	52.64	2989.21	126.1331445876	100000.0	10785.947913232685	269.9845231849518	Training	Retained	0.44857062782553925	0.297598254391274	0.27793994464795496	0.31336334843392794	0.3565948513518906	0.3040264888573022	0.46110157619027864	0.20123203424187874	0.13361671995624744	0.1514155090907456	0.20313704060533952	0.3019281714253853	0.42632275146146126	0.9058277574725301	0.08872049238614851	0.10053844566176139	0.13487869381229037	0.20044648407676743	0.28298548760089315	0.6014076116083715	0.0777146433213951	0.09718187069782691	0.1426776244757634	0.1989409544296053	0.4287572500197515	0.10109885933085225	0.11983061450704265	0.16144786635293593	0.3535312010411782	0.14192309672009756	0.191832463910737	0.3413403984265809	0.10296732293211626	0.15102701798368037	0.2211348899291564	3087.3342143258137	5.903151618092001	11.04237516392287
RAVXOD	3421.135	0.3203406560191454	3651.177061	71.64119000000002	3273.75	171.24074744950002	100000.0	14643.207292200625	328.0219077060865	Training	Retained	0.29281758893015075	0.23879741204231494	0.25407693323689184	0.34404276872780476	0.37240467204797695	0.3135163822221338	0.49774324597940317	0.08575589163721095	0.07001276581009301	0.0903935173656428	0.14531447173704923	0.20506901325792265	0.28629957252933874	0.6365731940414155	0.057159661027813856	0.07379857501965868	0.11863460653456263	0.16738982384541914	0.23364642412742578	0.519646067077415	0.06499329721929673	0.09738801589322019	0.13574992215479603	0.18714150688430428	0.42209630384411073	0.12140946960823623	0.13668192963983844	0.18216537145836637	0.41730585744227994	0.1537241366602159	0.20544194572242747	0.38248323047520577	0.10900844945037329	0.16730365156120358	0.25632027204531943	3243.1488983326485	-5.202545402837119	6.724144501751601
RAYLUA	871.327	0.053117660203735984	823.696415	6.37	891.436	10.2999850004	90000.0	880.7764373482048	1.084488067993408	Training	Retained	0.48093161668965145	0.27941117383795416	0.22810088974458623	0.19074919295492593	0.12754776143589244	0.06988851003132492	0.046227380915459984	0.23131179752511108	0.13451165103290005	0.13334922109132843	0.13439200504368234	0.1340690196465987	0.1329902408434029	0.1297485073983975	0.07822064265388663	0.07754433372969201	0.07814802783194552	0.0779265664508599	0.07722040194258852	0.07532562238137137	0.05243712400916406	0.04925518277049484	0.04847539223166304	0.047315996963410004	0.04675682298473986	0.03846738853681056	0.03030588576037503	0.027928336211184804	0.027831675600672394	0.023428804695314654	0.021658620780135265	0.017591235008173375	0.008120937600231323	0.005443365750940001	0.00364876173422293	1010.5696361149453	15.98052580890358	-5.466441990205744
RAYMOV	4145.727	0.3094674552265725	5483.649762	13.27	4851.33	68.6924717882	90000.0	5874.058124541272	41.68945819493837	Training	Retained	0.007148574181159346	0.03163330305823767	0.17819741834416145	1.0	1.0	0.6199603449829557	0.41188439402276783	5.157343434383007e-05	0.0002297556571096071	0.0015577048060221828	0.010225467125386184	0.012784349879924783	0.013343404622927655	0.01299856690645797	0.0010234932421145943	0.006939367948240205	0.04555311989596575	0.05693201201798186	0.05937344112446559	0.057831079301164365	0.03209292316849481	0.1963817416246048	0.24264206888454964	0.2502355669657087	0.2470686008211193	1.0	1.0	1.0	1.0	1.0	1.0	0.8121271574877705	0.39608175217313685	0.2654807182424157	0.17795463407270515	4581.2637378075415	10.505678203305274	32.27233153557869
REBCAE	1504.6770000000001	0.4522689803067883	1459.01121	10.18	1423.757	19.0112607691	90000.0	1625.6985353915866	8.043024209952494	Training	Retained	0.5128115344143218	0.25773257253113147	0.3273288932319609	0.33100880510258374	0.25000456017738076	0.14580259666952122	0.10053732799935705	0.26299226066781195	0.13231427921139569	0.2037297947187091	0.24502417366106563	0.25106430441561844	0.2538490589429944	0.2557988020679647	0.06656864015846958	0.10249824305242114	0.12327131041516802	0.1262779581726387	0.12760373287356022	0.12857580158921225	0.10765331167097894	0.12068429247286563	0.12213098851627116	0.12183822670182667	0.12441827859246812	0.11255374332729443	0.09186547136044311	0.08814411014932083	0.09108413181666221	0.07456729083767974	0.07164707100681665	0.060205728249913985	0.027459413262389213	0.019044008141155262	0.01320844252087233	1532.633532722802	1.8579756800165061	-3.0349231097438345
REGXOS	1546.1670000000001	0.027058308899918337	1743.542129	19.12	1504.46	22.405570544899998	80000.0	1915.9541106637064	23.916375828982673	Training	Retained	0.035092002179563375	0.06470589131500316	0.10924527730988196	0.2708556467995293	0.2706102004792804	0.17954942333843565	0.12214189600769423	0.0012336971932846096	0.002284964993695617	0.004689745420996917	0.013793614616479538	0.018438080840385136	0.020786790820552768	0.02070807207773452	0.00423195103719217	0.008685615496408623	0.02554472845752216	0.03411611186092739	0.038394583200929915	0.03824018796606276	0.0121595308828873	0.033333517667131954	0.04395874010566585	0.04879996667253853	0.04925100784727061	0.07602665872569186	0.08092903639668153	0.08664315039377991	0.08850026250308252	0.08593050310239546	0.09238355921002801	0.07672934032764736	0.03957258454854861	0.027125827371658938	0.018595159883530898	1637.5325615283095	5.909165150226942	12.765447005401084
REWLEM	2576.351	0.4026089098444244	2593.6711370000007	12.25	2774.62	33.226868976700004	90000.0	2841.3093106831616	10.284247398089835	Training	Retained	0.5771522967663314	0.45260314577660715	0.4438569248478995	0.5400899089234832	0.46040594521487355	0.2789583605556629	0.18928730753610096	0.33312098011595004	0.26134505317870627	0.3106278238455773	0.44642625591357116	0.49161529341751625	0.5068811414250316	0.5039000380681085	0.2050342330061647	0.24369802392997061	0.35023481195253464	0.38566511305889045	0.3975911737390931	0.39524600054063275	0.19757972741671878	0.26468840063814586	0.28800018715882547	0.2932720639863245	0.29547875198081336	0.29504754946238204	0.25952442018234073	0.2555789991871679	0.260712839636514	0.22795924530687348	0.22461917090152325	0.18614741339567312	0.0878324930859193	0.06007439716240885	0.04109150590680869	2440.870226529949	-5.258630266995886	0.6722739642230664
REWNEO01	3259.352000000001	0.209875960472704	3502.708759000001	18.35	3615.22	45.5368222354	80000.0	3893.9629577224187	19.470463997825888	Training	Retained	0.1105104781598024	0.13203607767447434	0.4083223398495676	0.6701946989614863	0.594603808197596	0.3862366894249126	0.26528688624496455	0.012219093448318659	0.014631019825013575	0.05474155287122888	0.1058393195108167	0.11968913226932648	0.13119828086064964	0.13192431493788861	0.017518927399234933	0.06554659919225346	0.12672822964552705	0.14328267074267184	0.15699678372708664	0.15785819765824202	0.167285745585001	0.30149143213200874	0.3368946189274233	0.3647965727333906	0.37177413227428985	0.452142342636474	0.408640048596419	0.42846916808590274	0.44219242969027706	0.3690642855885689	0.38711462993657414	0.32451119333878814	0.16098181813297555	0.11137549199076358	0.07706028167748327	3122.0292882228828	-4.213190590556602	7.466415379498738
SARNOQ	1267.272	0.3727291856116026	1186.794775	8.89	1375.18	15.5253981957	80000.0	1327.6140606699764	4.761571365103663	Training	Retained	0.013989020048607876	0.0762965687107603	0.20960666009209536	0.27212798189385673	0.1988163735339715	0.1146481018185719	0.07810660999031277	0.00019660865481348458	0.0010746275034855307	0.0035740478037166205	0.0055315438152922876	0.005625377796954038	0.005672111131680785	0.005655409797773997	0.005873684525353565	0.019534958209394913	0.03023285095409238	0.030727132821134113	0.03093904613134387	0.030842547809490185	0.044318015286185744	0.06393439479027214	0.06421052815143907	0.06386867572476453	0.064530189493664	0.07672535910240573	0.06206287236451468	0.059180711652253415	0.060473531702480314	0.049777513929019856	0.047564256010797744	0.03954660820441178	0.01819803486244633	0.012487595441794825	0.008569614172982064	1302.374426683859	2.7699204814640423	-6.350430294364577
SOTWOP	1515.8220000000001	0.3901785025601624	1343.207299	6.04	1528.0858092	17.8963753783	80000.0	1530.3620098993408	0.95921618101208	Training	Retained	0.13406062830830487	0.2600406092582551	0.26682803741260885	0.25907626927842936	0.20534617469598662	0.131581639624008	0.0943921846606514	0.017979961138191735	0.034905655817952304	0.043458170134875275	0.05042558292678541	0.055334504445542096	0.060877404953903674	0.06339973131546288	0.06776450908164355	0.08436777473695727	0.09789179817119376	0.10739387286949728	0.11809048207346512	0.12298015862693427	0.07164953587086578	0.07749061502131581	0.08395975215093082	0.09110251825391405	0.09615348618608237	0.06970970347088205	0.06080704672239996	0.06328166462655176	0.067602539289877	0.052666965765818884	0.055026314230116086	0.04783905452065725	0.02300309085608163	0.01650386583991679	0.011840938477013169	1403.6177382895767	-7.4022056488442205	-11.387531055757218
SUKYON	4047.889	0.4842948710876822	3888.654653	10.54	5028.25	50.04397068390001	90000.0	4279.38003870993	5.718808957210285	Training	Retained	0.06694114358807945	0.3455654190785122	1.0	0.9116144057989989	0.7290905065866823	0.435973341047754	0.29345596335154145	0.004485264485180327	0.023159575177898833	0.08108880236461019	0.08698985276525927	0.0880190210263322	0.08907011685249297	0.08787856297005775	0.11958398535924182	0.418700473476673	0.4491700511549523	0.45447932723428075	0.4598959770932132	0.45374131337988216	1.0	1.0	1.0	1.0	1.0	0.832127639488348	0.6731618304081249	0.6520222536686767	0.6602783693130497	0.5442824188384606	0.5271476322812746	0.43355782729514575	0.20231606609250094	0.1373311141429768	0.0932257506599732	3903.9700127565316	-3.5554084423626375	-3.933762684698124
SUNLET	2405.564	0.2057535109434766	2900.234667	14.51	2382.51	38.2102837223	90000.0	3267.453065774806	35.828980886594834	Training	Retained	0.42254396301155167	0.3196966415566904	0.33625842175204157	0.3275121405242242	0.3888212763852315	0.32079656332159245	0.21818111236789353	0.17855960401228427	0.1351991564800739	0.17243395751143126	0.19980695472251736	0.30785376247357576	0.42198279765648167	0.420405785463421	0.10236801625483842	0.13056061348795375	0.1512840627342012	0.23306602324673298	0.31942629014678764	0.31822519657549525	0.11358577933927261	0.12268206266996365	0.18673858566438672	0.2528073903606403	0.2552560184205661	0.11023501071630552	0.13549497743253458	0.17726863270795287	0.18118707197572426	0.16647310889286143	0.21841719296112308	0.18140115454366443	0.11375891604346743	0.07797581232688665	0.05345185370991677	2443.9312861992985	1.5949393239713696	20.563604501896453
TEDHAN	1753.3339999999994	0.30596048495044226	1719.5929850000002	10.0	2042.07	22.744777719899997	90000.0	1944.960530295176	10.929265633083975	Training	Retained	0.20406466993986194	0.13230777091979062	0.20758980163086138	0.280417371580222	0.2808940614235136	0.17689800533686337	0.12323794944360145	0.04165317548700724	0.027068833786257938	0.05152420300770635	0.08291028170503999	0.11076709341319697	0.11928241320704497	0.12133029301032715	0.01759089678215357	0.03348318156840249	0.053877081379759995	0.0719466289259195	0.07740237792531607	0.07872404544796631	0.04347387125773191	0.0652043864536534	0.08601295176466785	0.09134694270575733	0.0941572173964682	0.08135565330435822	0.08656813987403439	0.08849879592454114	0.09232584980360915	0.09189887695589981	0.09430175151494853	0.07999538889952004	0.0385425359474447	0.026983757479388495	0.018892469405146665	1658.1328741848831	-5.429719940132131	-1.924391758786356
TIVXOM	240.795	0.31448055800572416	220.176713	5.72	163.737	2.8664161812	70000.0	245.11412705324685	1.7936946586294813	Training	Retained	0.01096222892139574	0.05441034476352116	0.05244300161955576	0.04280340412514184	0.007892550922647443	0.0	0.0	0.00012089045103163087	0.0006021084434784079	0.0007127100339256567	0.0007715569808139835	0.0007965001939406376	0.0008173111667218468	0.0008104389652213332	0.0029988259490302907	0.003549483871518023	0.0038408777532286803	0.003943916510645622	0.003997955448460943	0.003957796796431564	0.002865167119023689	0.0028850913524731733	0.0028659741665901448	0.002728341207546189	0.002718042640222812	0.002384771339590701	0.0015866473667616363	0.0007095917561382721	0.0006058305347099072	0.0005661377187889586	0.0	0.0	0.0	0.0	0.0	550.8394703190294	128.75868282938993	-8.562589339479633
TOFTIT	3251.025	0.10621417971216518	3513.726465	20.02	3502.72	45.6753510929	100000.0	3905.8088927965023	20.140844588906628	Training	Retained	0.13713007167532554	0.1619199610942438	0.3512165179465342	0.5954716490655022	0.5498157771344924	0.3824657162051687	0.26540908576740063	0.018812514188397664	0.02225156919059317	0.058451091964972356	0.11683181832939242	0.13793664976652378	0.16130588811825544	0.16376622996911633	0.02631919857473747	0.06913594664332592	0.138186762774009	0.1631211851520891	0.19069882496775167	0.19360158284961623	0.12387990456591522	0.23080903189064234	0.2692481907323871	0.3110068450317613	0.32001811714637185	0.35783565804518397	0.3375781097070437	0.37754128196547826	0.3934003128718607	0.3182241925015044	0.3561298910485871	0.3014367857856727	0.15803963453876563	0.11040092927673191	0.07712709886972964	3013.841843709126	-7.295642337135955	8.080573511431014
TOVGAO	4040.8320000000003	0.22093181117807792	5048.125563000001	20.85	4461.04	66.75451632	90000.0	5708.338901362367	41.266424868996474	Training	Retained	0.004686226627038933	0.019717443840758325	0.04037722526766417	0.1166679237982714	0.4464905677614095	0.5529079707292054	0.3956820986620752	2.2270459704075406e-05	9.476404500268004e-05	0.0002370166265925141	0.000823964870729784	0.003902998385395863	0.007853746244722586	0.008215081034124648	0.00040318127489809746	0.0010082981374164002	0.00350414854740549	0.016583757960166312	0.033343752803210766	0.03487527698963022	0.0017199102608709625	0.005570326445655679	0.02603467165809464	0.05169318839397394	0.054797322813604735	0.015001479595199511	0.056621295171283004	0.10878668529865934	0.11677484424579135	0.21525607333569716	0.4156802656188634	0.3625529846258523	0.318015270621349	0.22889755968279646	0.164763296552193	3522.3954297322107	-12.829946166229867	24.92787532369574
TOWNOK	1473.5410000000006	0.4878542015529348	1411.488524	7.77	1610.97	17.4513944053	90000.0	1492.3106189437756	1.273776497822265	Training	Retained	0.6266301065122347	0.4610865688058981	0.39789519306490995	0.33423424868398915	0.2435680033047955	0.1376485772610449	0.09131239087775082	0.39268082727894754	0.28906230912674796	0.3024234813280681	0.30226230662425335	0.29984176575234245	0.2954842475993859	0.28819536806655804	0.21278599501141546	0.222621213500044	0.2225003138622846	0.2206903622783856	0.21741644923634665	0.2120423279060123	0.15887452503576943	0.14801155581793793	0.14502797592074793	0.1410433677924091	0.13939930673487805	0.1147140113049981	0.09063778229119897	0.08471762735695818	0.08468342475428459	0.07118063777868963	0.06659134265176521	0.05411837086484603	0.024857238074127583	0.016672225834877232	0.011183016027098534	1493.6033712033923	1.3615074981552355	-4.211112958512895
VAGMEX	4811.979	0.18834263153171732	6585.217129	15.32	5174.09	85.4732343859	90000.0	7309.0214081008335	51.89221333054101	Training	Retained	0.006714659075277059	0.024530265696200544	0.07076838201247793	0.30135054349031193	0.791325751488064	0.7541442231468695	0.5129663154898588	4.552955250465847e-05	0.00016796244980794655	0.0005869140210624038	0.002940620894124094	0.009587743314087757	0.015142314846313447	0.015088680549821532	0.0006195654289556337	0.002164933926503124	0.010846357111444537	0.03534494861370132	0.055782328216433655	0.05557777740049218	0.0051602135606377735	0.024098877017061635	0.07760888169849611	0.1210326934332794	0.12222294744714132	0.09365199164628	0.24401926313537556	0.3688446582440212	0.37721805064674796	0.6368218456511735	0.9639730322491649	0.8007966934714649	0.5779650497576531	0.39626163071642234	0.2717007838292915	4686.585895125507	-2.6058531193609418	36.85049600174896
VETMIS	4773.867	0.06708682554620571	7342.6126079999985	17.03	5720.12	97.0299110552	90000.0	8297.260566116685	73.8058594032193	Training	Retained	0.01111964693546121	0.029310318610844377	0.08278368721532368	0.447182651681214	0.6593162239023548	0.8373541368505172	0.5781026404879701	0.00012437675889087176	0.0003309055477822955	0.0011321382721770626	0.007160550146403381	0.013314594199128314	0.027705613792003748	0.028010148256465615	0.0008802965719514723	0.0030117534268895873	0.01904856800308886	0.03539395873408902	0.07362147924989056	0.07442436218213926	0.007028704203071174	0.041439106952216774	0.07609108260720694	0.15640259492219244	0.16025121988772845	0.2033068139704987	0.30211703869749135	0.6021358071849792	0.6248573935459165	0.44915116169852765	0.8960996389973384	0.7552629326587791	0.7079429161281151	0.49244400105138925	0.34256561049618295	5102.734164771349	6.888905048493162	53.80848708185625
VETSOE	2480.342	0.12840672427094546	3481.8955960000008	20.51	2913.179	45.6154839524	80000.0	3900.689509931209	57.2641800981965	Training	Retained	0.6020752310410181	0.28721067262325284	0.41333604424136616	0.4352445132004927	0.41346753787648044	0.38454102358274755	0.26388756781261513	0.36251049365475985	0.17308618174989293	0.30181680977276104	0.37642800736931814	0.46419219524340327	0.7117236403737752	0.7150678662470181	0.08264252792494967	0.14410663041698993	0.17972846142676924	0.2216039798012537	0.3397380030805444	0.3413280139910072	0.1714073652773901	0.19927233158791746	0.2427851179417139	0.3677474764125437	0.3744680757363027	0.19275334384467518	0.1897583485273287	0.278175367663011	0.2868084738190041	0.18656007637970684	0.2740172855986507	0.22951567832816583	0.1596554842203989	0.1103651991574178	0.07629720769617195	2850.1253762510146	14.908564071044012	40.37965716018197
VUSKEA	3325.401	0.3916048508263482	3847.573347	14.97	3610.61	50.658408098500004	80000.0	4331.922056682171	30.26765965013457	Training	Retained	0.002048030983534442	0.010785740092379804	0.033368360540637236	0.7101364062444794	0.689125685534516	0.43196933672909377	0.2979010959685436	4.330155874960631e-06	2.320191923528665e-05	8.685584152845278e-05	0.002109909757586666	0.002588398900851697	0.0027325131780020864	0.002757553856565414	0.0001242830106898145	0.0004652495227993289	0.011306661611377215	0.0138516792229368	0.014578398865003913	0.014707166454073014	0.0011880267514928085	0.02691343137573008	0.03258602242577032	0.033891295429082945	0.03465439262673093	0.5070702191963563	0.49787311994715083	0.5042881822710492	0.5224984797347879	0.48867913640732386	0.4951252549449145	0.41667807584179406	0.19881449316533661	0.13808836962957344	0.09591669518973657	3285.225855797399	-1.2081293114003597	15.702537739057643
WAGYUA	4021.4770000000003	0.4402090478899357	5094.917085	16.49	4505.24	65.68474098899999	80000.0	5616.8598453477625	39.671564585543145	Training	Retained	0.0069473114176528605	0.053456866556830206	0.13389331937444762	0.49471506829154016	0.7821805376746416	0.57271574812266	0.3911669490495148	4.872328060152266e-05	0.0003755945404727774	0.0011400420116590981	0.004950861272709515	0.009808543984218184	0.01202002981356811	0.012024108219998868	0.002895343026668943	0.008788205479085978	0.038164235120281574	0.07560192858434263	0.09262994944428442	0.09265893877275563	0.01819555536883135	0.07365647430052889	0.14419123591505356	0.1745533724982827	0.17697191643734836	0.24811474048195256	0.39298657405859716	0.46102806694295856	0.4733707106901412	0.6227692782153781	0.7312567065200956	0.6098540905236017	0.3401874816805259	0.2341516680011523	0.16117755590387456	3919.087046377766	-2.5460783095920805	26.69268243981004
WEMXIX	353.827	0.2640433658077591	305.137513	5.51	254.568	4.1424229409	90000.0	354.22852749141714	0.11348130341016499	Training	Retained	0.2818424446617274	0.08406108241130691	0.06405331087006393	0.05181803714150646	0.019859014698415854	0.010058999912186582	0.007424750086686582	0.07944860486444641	0.02379020401348009	0.02222974048291684	0.023380759439773743	0.026317407310484826	0.029401409267343182	0.02991398872620568	0.007123641959091317	0.006656003366058074	0.006997686909023823	0.007839993026307938	0.008676832515019203	0.008819988149952357	0.004241443132626957	0.004151201105419922	0.0045292539154482845	0.004804045993109432	0.004934348112567244	0.003347837183014823	0.0026269910427414314	0.001981155106198276	0.001984518506310055	0.00164685067882882	0.0012875720659398892	0.0011261194265068343	0.0005969799912503435	0.00042893299957016555	0.00030781972968692896	610.1580952217631	72.44531797227548	-13.760817292066458
XAFFIV	4788.734	0.030212225499589133	6465.804798	14.42	5344.26	83.1602815153	80000.0	7111.235257048939	48.499274694500436	Training	Retained	0.005648226713930227	0.021327899607155563	0.06579480205725695	0.2539632509843796	0.8115926103309115	0.732591357253559	0.49664262519143265	3.227542801314287e-05	0.00012322907168085752	0.0004599783013276788	0.002095097137265845	0.008270120463231114	0.012394966465910894	0.012310984256591974	0.0004704338344798988	0.0017559908818258366	0.007997355772446665	0.031551317052567036	0.04724643761215582	0.04691911288015573	0.004471076271075751	0.018981417190139453	0.07401100579231397	0.10952267445502192	0.11023922547729038	0.06705293890594617	0.21150984590136454	0.3032807325983614	0.30914020801939895	0.6685217059529307	0.9603491022582225	0.7952072600254837	0.5464439581564849	0.37343991172149804	0.25522561841510716	4570.824581203442	-4.55045986677394	35.02117256878331
XAMDUM01	2036.308	0.438805049391747	2053.507395	12.89	2062.7441	26.464460711799997	80000.0	2263.0395501717253	11.134442833388944	Training	Retained	0.3456411665764301	0.18410809687862703	0.31738038448332295	0.43864733100808434	0.360832529255158	0.2152062362959146	0.14698457914317622	0.11948283551621088	0.06374444690315693	0.13316176150819956	0.21777308951406474	0.2351733623598725	0.24014286207865834	0.24011643487161669	0.034007729244793915	0.07104174307648245	0.11617955783457437	0.12543054306251705	0.12800684433442464	0.1279837807499689	0.10123124310902243	0.15431755643579728	0.16462010061541826	0.1659327319787898	0.1681422222516215	0.19573282678941537	0.168697957128193	0.164224401783441	0.16846276987080727	0.14504037403794198	0.14132224860969197	0.11780597754472717	0.054722828586006717	0.03764868910468316	0.025903553849883684	1983.7096462509032	-2.5830254435525846	0.8446362239896958
XOFGAC	1637.151	0.03421428512754532	1748.873255	20.28	1584.68	22.379095204299997	100000.0	1913.690140748183	16.891486536561562	Training	Retained	0.46854660599397724	0.4034420853461994	0.45950036175265185	0.39129381567160515	0.30390440861662504	0.1773146715716027	0.12148483025051965	0.21955245803018503	0.1891427190059847	0.2610434844783974	0.2638238243435236	0.27287124637177573	0.27443261682981607	0.27510959202399615	0.16294486792461438	0.22488654835765104	0.22727958361640896	0.23504669820257568	0.2363282965308697	0.23690398962463996	0.21171483574651223	0.19944859530181505	0.20379910474320004	0.20236743985155736	0.2055968905299039	0.15632357485063458	0.1289483210783203	0.12341226566203925	0.12690028347891325	0.10597004949705235	0.1015166563677258	0.08484843009484822	0.03870352170650483	0.026698267308955023	0.018418040200465183	1773.9977854974013	8.358837119935867	6.824187567304414
ZIKJIO	2329.661	0.4621416500220724	2080.223231	6.73	2693.28	27.7517296308	90000.0	2373.117004880821	1.8653359815364199	Training	Retained	0.415105353575024	0.6887260414876254	0.5521657773535213	0.48453469032186836	0.3744825667464889	0.22123367831675772	0.1522496272152493	0.1723285777041762	0.2859553982727506	0.27779384272920155	0.28847488487850015	0.2921876187860332	0.2956037313821651	0.29758783125326504	0.47450331761785836	0.46096017918421023	0.47868261535231205	0.484827659783125	0.4904600448568729	0.49374846395648503	0.30545879939600623	0.2956798924592065	0.29591187408564823	0.29567343392377043	0.3016766763868259	0.23814275843587931	0.19256203682255443	0.18583185298183116	0.19195239981166815	0.15530993190563283	0.14995386515444933	0.12586278323235167	0.057522571739773244	0.03984772872837385	0.027605545746438913	2112.9016181210777	-9.304331483375579	-10.707041453670731
CUSYAR	5293.849	0.373275179260204	8219.808192	28.01343	5755.27	130.3378932233	90000.0	11145.506060468115	110.53690916511059	Training	Retained	0.0017698727246839416	0.006901758487453915	0.023838246279367262	0.08765153580062139	0.2365128933620305	0.8065173063495076	0.7875651116096613	3.2497733065296808e-06	1.3099037006484463e-05	5.446049192810183e-05	0.0002406123497926894	0.0008371004944826314	0.004309305902681418	0.006110351599316681	5.274194982548811e-05	0.00021931516351356573	0.0009681305380133637	0.003349437903452741	0.01729794405348592	0.024556152528872263	0.0006220664511531169	0.0025600625031050282	0.00876099011160544	0.044692313460007294	0.06429475512596866	0.008761448030124337	0.02415892504330833	0.11980564776971554	0.17472497197113462	0.06755758779641374	0.33640623431734784	0.3979704930780419	0.6582397029391146	0.6419226602037464	0.6259954757780118	5266.620785975829	-0.5143368090810938	55.27092276338067
HABQUY	4216.165	0.49450250108025	7551.464545999998	25.7	5734.78	107.3394558577	100000.0	9178.854485085983	117.706244539433	Training	Retained	0.0672428653313059	0.0575985138704668	0.12953994898060098	0.22923129840848677	0.33895433315591555	0.8243385539982503	0.6463346048628329	0.004525768066119806	0.00389849190867385	0.010633585562922555	0.022459332424850986	0.04323331240127767	0.16466443936655373	0.1883830583562405	0.0033580388364744377	0.009159308385015809	0.01934323838625228	0.03720392837370116	0.14173757980644658	0.16216296924860196	0.017041318651836078	0.03354604551031813	0.06374491861878825	0.24001319075342661	0.2783314801716138	0.054930189843383645	0.08423217104159725	0.307732036849077	0.3614962265036359	0.1293076678477373	0.47421850902636137	0.4524667317451448	0.6867438217109271	0.5406056497516569	0.4255862830264952	5006.930647319314	18.75556690308168	79.10742454339426
XUKYEI	5777.805	0.14536650350017633	7972.536776000001	12.75	6377.96	105.79498495690001	70000.0	9046.783071628415	56.5782000539723	Training	Retained	0.002886809413278348	0.012228003128969954	0.050978924880174525	0.21162502600100258	0.6176861459488144	0.9249353366562499	0.6344295203558679	8.524819402720175e-06	3.6767447559464386e-05	0.00018406737939426855	0.0009018019214695448	0.003273980127902354	0.007981150944972652	0.008017750510599869	0.00015852491887515593	0.0007937237699653189	0.00388806125584667	0.014098273742549976	0.03435276268045145	0.034504402909707244	0.002710714373841109	0.012378539280874297	0.044383647970991265	0.10689866510975378	0.1088351160862164	0.04703556688889665	0.13641133776257688	0.3185082649529207	0.3284073405706563	0.39673146709925355	0.9278100516808127	0.7770893713063882	0.8589622725970814	0.5937515027494995	0.4104532876705953	5388.31461255365	-6.741148021547122	37.985563306480586
EPOTAF	3701.331039221365	0.3842887320266716	3610.989058	7.634530000000002	5148.67	44.8137454839	100000.0	3832.1309293174495	3.5338608924750643	Training	Retained	0.017182890099151506	0.07641045514465689	0.9492857797281562	0.8460343354604818	0.6702824579563481	0.3916828927596163	0.26175960600788867	0.00029637316883057924	0.0013213602353944417	0.019788374014400215	0.020764284305095835	0.020880098793187234	0.020692779041321722	0.020279135572211966	0.005891147691742489	0.08822538528414783	0.09257484586786532	0.09307133563337741	0.09218956454536877	0.09033954922207522	0.9012548053812977	0.8815574923907944	0.8762073256929008	0.8583243156409477	0.8526048837322237	0.7175311085827805	0.5768856471313178	0.5472363467710951	0.5504474776298105	0.463499276449047	0.43964259562396024	0.35917112888980574	0.1652787467324176	0.11144015475664397	0.07514403968422254	3554.6095934842992	-3.9640184620700882	-2.4407971149851426
HEXVEM	4495.8539061318825	0.4896603382143645	5339.576612	28.4313	5471.02	128.0289337456	100000.0	10948.061394027243	143.5146164134741	Training	Retained	0.006234059849629009	0.016376652778183308	0.045009802759796984	0.161323556934601	0.39897759542070566	0.5377044881118994	0.7625589053782033	3.927490634432194e-05	0.00010491876250770064	0.00034987786901789834	0.0014900918130438651	0.0046716880391869985	0.010159170596455996	0.020609341376585908	0.00028019874679581345	0.0009343481729575228	0.003978247596344901	0.012449551099916661	0.027044458842875263	0.05495921163524651	0.0021252690407828935	0.008434719944324532	0.02607927501391725	0.05597546728777916	0.11532893542750998	0.027850257138077452	0.06957414286544181	0.1446531396322763	0.30234097177082453	0.1746129228084289	0.36457095575270637	0.6176306375157182	0.30150275456874276	0.42104961515820516	0.5877044442276179	4563.171739447687	1.4973314240480593	18.76668422693554
